tensor,layer,module,delta_id,family,round,parameter_count,l2_norm
model.layers.33.self_attn.v_proj.weight,layer_33,attention_v,solver_rank1_r1,solver_rank1,1,2621440,0.0044888739927731415
model.layers.33.self_attn.v_proj.weight,layer_33,attention_v,solver_rank1_r2,solver_rank1,2,2621440,0.0054160371411942215
model.layers.33.self_attn.v_proj.weight,layer_33,attention_v,solver_rank1_r3,solver_rank1,3,2621440,0.005008678307318503
model.layers.33.self_attn.v_proj.weight,layer_33,attention_v,solver_rank1_r4,solver_rank1,4,2621440,0.0051332368989862424
model.layers.33.self_attn.v_proj.weight,layer_33,attention_v,solver_rank1_r5,solver_rank1,5,2621440,0.004964508223269967
model.layers.33.self_attn.v_proj.weight,layer_33,attention_v,solver_full_r1,solver_full,1,2621440,0.004972296422437392
model.layers.33.self_attn.v_proj.weight,layer_33,attention_v,solver_full_r2,solver_full,2,2621440,0.005960988441325548
model.layers.33.self_attn.v_proj.weight,layer_33,attention_v,solver_full_r3,solver_full,3,2621440,0.005565466577313644
model.layers.33.self_attn.v_proj.weight,layer_33,attention_v,solver_full_r4,solver_full,4,2621440,0.005614081360258969
model.layers.33.self_attn.v_proj.weight,layer_33,attention_v,solver_full_r5,solver_full,5,2621440,0.005544003894340524
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,questioner_full_r1,questioner_full,1,128,2.0415091160400053e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,questioner_full_r2,questioner_full,2,128,4.8349030571789845e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,questioner_full_r3,questioner_full,3,128,4.485311895868243e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,questioner_full_r4,questioner_full,4,128,5.760066555229759e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,questioner_full_r5,questioner_full,5,128,4.985628365557759e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,solver_rank1_r1,solver_rank1,1,128,1.1131875543526413e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,solver_rank1_r2,solver_rank1,2,128,1.7917913654380737e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,solver_rank1_r3,solver_rank1,3,128,1.430511474609375e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,solver_rank1_r4,solver_rank1,4,128,1.815115576808384e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,solver_rank1_r5,solver_rank1,5,128,1.0630367665103891e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,solver_full_r1,solver_full,1,128,1.3015121520954305e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,solver_full_r2,solver_full,2,128,1.7993891014207083e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,solver_full_r3,solver_full,3,128,1.5850801600069677e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,solver_full_r4,solver_full,4,128,1.9550323486328125e-05
model.layers.34.self_attn.k_norm.weight,layer_34,normalization,solver_full_r5,solver_full,5,128,1.1444091796875e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,questioner_full_r1,questioner_full,1,2560,1.3798571816965525e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,questioner_full_r2,questioner_full,2,2560,2.164034441234166e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,questioner_full_r3,questioner_full,3,2560,1.8710162881554136e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,questioner_full_r4,questioner_full,4,2560,6.557128617060498e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,questioner_full_r5,questioner_full,5,2560,5.2474840604381654e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,solver_rank1_r1,solver_rank1,1,2560,1.0356982384074212e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,solver_rank1_r2,solver_rank1,2,2560,1.1850386757217091e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,solver_rank1_r3,solver_rank1,3,2560,5.379298552211996e-06
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,solver_rank1_r4,solver_rank1,4,2560,1.6459625967934076e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,solver_rank1_r5,solver_rank1,5,2560,2.054977643261896e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,solver_full_r1,solver_full,1,2560,1.1355740768414088e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,solver_full_r2,solver_full,2,2560,1.1946085374035184e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,solver_full_r3,solver_full,3,2560,5.6372886973145594e-06
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,solver_full_r4,solver_full,4,2560,1.645617209944549e-05
model.layers.17.post_attention_layernorm.weight,layer_17,normalization,solver_full_r5,solver_full,5,2560,2.0625360326870673e-05
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,questioner_full_r1,questioner_full,1,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,questioner_full_r2,questioner_full,2,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,questioner_full_r3,questioner_full,3,128,6.103515625e-05
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,questioner_full_r4,questioner_full,4,128,6.103515625e-05
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,questioner_full_r5,questioner_full,5,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,solver_rank1_r1,solver_rank1,1,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,solver_rank1_r2,solver_rank1,2,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,solver_rank1_r3,solver_rank1,3,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,solver_rank1_r4,solver_rank1,4,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,solver_rank1_r5,solver_rank1,5,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,solver_full_r1,solver_full,1,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,solver_full_r2,solver_full,2,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,solver_full_r3,solver_full,3,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,solver_full_r4,solver_full,4,128,0.0
model.layers.2.self_attn.k_norm.weight,layer_02,normalization,solver_full_r5,solver_full,5,128,0.0
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,questioner_full_r1,questioner_full,1,24903680,0.00880509903334459
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,questioner_full_r2,questioner_full,2,24903680,0.0851661014354148
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,questioner_full_r3,questioner_full,3,24903680,0.08121476753477698
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,questioner_full_r4,questioner_full,4,24903680,0.0821869131051891
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,questioner_full_r5,questioner_full,5,24903680,0.08327991838832091
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,solver_rank1_r1,solver_rank1,1,24903680,0.014204117744695943
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,solver_rank1_r2,solver_rank1,2,24903680,0.014787830106928489
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,solver_rank1_r3,solver_rank1,3,24903680,0.014905851892328736
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,solver_rank1_r4,solver_rank1,4,24903680,0.014904272227732596
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,solver_rank1_r5,solver_rank1,5,24903680,0.013750450783613328
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,solver_full_r1,solver_full,1,24903680,0.015748865453563608
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,solver_full_r2,solver_full,2,24903680,0.016625401622654048
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,solver_full_r3,solver_full,3,24903680,0.016979586883920775
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,solver_full_r4,solver_full,4,24903680,0.016810852807340328
model.layers.32.mlp.gate_proj.weight,layer_32,mlp_gate,solver_full_r5,solver_full,5,24903680,0.01570132172024145
model.layers.12.input_layernorm.weight,layer_12,normalization,questioner_full_r1,questioner_full,1,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,questioner_full_r2,questioner_full,2,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,questioner_full_r3,questioner_full,3,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,questioner_full_r4,questioner_full,4,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,questioner_full_r5,questioner_full,5,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,solver_rank1_r1,solver_rank1,1,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,solver_rank1_r2,solver_rank1,2,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,solver_rank1_r3,solver_rank1,3,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,solver_rank1_r4,solver_rank1,4,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,solver_rank1_r5,solver_rank1,5,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,solver_full_r1,solver_full,1,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,solver_full_r2,solver_full,2,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,solver_full_r3,solver_full,3,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,solver_full_r4,solver_full,4,2560,0.0
model.layers.12.input_layernorm.weight,layer_12,normalization,solver_full_r5,solver_full,5,2560,0.0
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,questioner_full_r1,questioner_full,1,24903680,0.01115041874331151
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,questioner_full_r2,questioner_full,2,24903680,0.08358148366136746
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,questioner_full_r3,questioner_full,3,24903680,0.08056888337192465
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,questioner_full_r4,questioner_full,4,24903680,0.07908649451917078
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,questioner_full_r5,questioner_full,5,24903680,0.08037340126353139
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,solver_rank1_r1,solver_rank1,1,24903680,0.015548262336669477
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,solver_rank1_r2,solver_rank1,2,24903680,0.016887676708778086
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,solver_rank1_r3,solver_rank1,3,24903680,0.016286385457239864
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,solver_rank1_r4,solver_rank1,4,24903680,0.016425425951235133
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,solver_rank1_r5,solver_rank1,5,24903680,0.015281146028690757
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,solver_full_r1,solver_full,1,24903680,0.017027673430585262
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,solver_full_r2,solver_full,2,24903680,0.01879868841399955
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,solver_full_r3,solver_full,3,24903680,0.018433364885589425
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,solver_full_r4,solver_full,4,24903680,0.018427273409117477
model.layers.30.mlp.down_proj.weight,layer_30,mlp_down,solver_full_r5,solver_full,5,24903680,0.0172871521336042
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,questioner_full_r1,questioner_full,1,24903680,0.014244609750442857
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,questioner_full_r2,questioner_full,2,24903680,0.08339351130063645
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,questioner_full_r3,questioner_full,3,24903680,0.0835228104383375
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,questioner_full_r4,questioner_full,4,24903680,0.0804978354192909
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,questioner_full_r5,questioner_full,5,24903680,0.0825746739486886
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,solver_rank1_r1,solver_rank1,1,24903680,0.01925958644060768
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,solver_rank1_r2,solver_rank1,2,24903680,0.020503575988799854
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,solver_rank1_r3,solver_rank1,3,24903680,0.019693450399373133
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,solver_rank1_r4,solver_rank1,4,24903680,0.019300742602739313
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,solver_rank1_r5,solver_rank1,5,24903680,0.018986777778552497
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,solver_full_r1,solver_full,1,24903680,0.021125651841711023
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,solver_full_r2,solver_full,2,24903680,0.02300019452045095
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,solver_full_r3,solver_full,3,24903680,0.02249512339633787
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,solver_full_r4,solver_full,4,24903680,0.02204144912885714
model.layers.19.mlp.down_proj.weight,layer_19,mlp_down,solver_full_r5,solver_full,5,24903680,0.021629994298623084
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,questioner_full_r1,questioner_full,1,2621440,0.004653339025928515
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,questioner_full_r2,questioner_full,2,2621440,0.023334374395479418
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,questioner_full_r3,questioner_full,3,2621440,0.02501916714067571
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,questioner_full_r4,questioner_full,4,2621440,0.02488616167480695
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,questioner_full_r5,questioner_full,5,2621440,0.02532827276229631
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,solver_rank1_r1,solver_rank1,1,2621440,0.0077643725821988615
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,solver_rank1_r2,solver_rank1,2,2621440,0.0074467293055147515
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,solver_rank1_r3,solver_rank1,3,2621440,0.007169536464836046
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,solver_rank1_r4,solver_rank1,4,2621440,0.006504857316323863
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,solver_rank1_r5,solver_rank1,5,2621440,0.0065540181362941435
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,solver_full_r1,solver_full,1,2621440,0.008349490369644408
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,solver_full_r2,solver_full,2,2621440,0.008273941076712824
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,solver_full_r3,solver_full,3,2621440,0.008059612745558185
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,solver_full_r4,solver_full,4,2621440,0.0073313479074244275
model.layers.14.self_attn.v_proj.weight,layer_14,attention_v,solver_full_r5,solver_full,5,2621440,0.0074736102361026855
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,questioner_full_r1,questioner_full,1,2621440,0.004830669523103797
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,questioner_full_r2,questioner_full,2,2621440,0.02286259014990113
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,questioner_full_r3,questioner_full,3,2621440,0.024355502229910737
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,questioner_full_r4,questioner_full,4,2621440,0.024209157148027828
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,questioner_full_r5,questioner_full,5,2621440,0.024876915522166823
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,solver_rank1_r1,solver_rank1,1,2621440,0.007829753024958482
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,solver_rank1_r2,solver_rank1,2,2621440,0.007939561090418563
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,solver_rank1_r3,solver_rank1,3,2621440,0.0073784928269445315
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,solver_rank1_r4,solver_rank1,4,2621440,0.006956464521537321
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,solver_rank1_r5,solver_rank1,5,2621440,0.006937446573681904
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,solver_full_r1,solver_full,1,2621440,0.008461470199523187
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,solver_full_r2,solver_full,2,2621440,0.008875375956315754
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,solver_full_r3,solver_full,3,2621440,0.00832072134983457
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,solver_full_r4,solver_full,4,2621440,0.007874905943752343
model.layers.16.self_attn.v_proj.weight,layer_16,attention_v,solver_full_r5,solver_full,5,2621440,0.007930102718243768
model.layers.16.self_attn.o_proj.weight,layer_16,attention_o,questioner_full_r1,questioner_full,1,10485760,0.010104615187236496
model.layers.16.self_attn.o_proj.weight,layer_16,attention_o,questioner_full_r2,questioner_full,2,10485760,0.04958176672412504
model.layers.16.self_attn.o_proj.weight,layer_16,attention_o,questioner_full_r3,questioner_full,3,10485760,0.05158177304817136
model.layers.16.self_attn.o_proj.weight,layer_16,attention_o,questioner_full_r4,questioner_full,4,10485760,0.051174135951014325
